,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
248,"frozenset({'Gram_ID_Negative', 'Ampicillin', 'Erythromycin', 'Rifampin'})","frozenset({'Oxacillin', 'Penicillin'})",0.1349862258953168,0.3168044077134986,0.1349862258953168,1.0,3.1565217391304348,0.09222199455107044,inf,0.7898089171974523
249,"frozenset({'Gram_ID_Negative', 'Ampicillin', 'Erythromycin', 'Penicillin'})","frozenset({'Rifampin', 'Oxacillin'})",0.14600550964187328,0.29201101928374656,0.1349862258953168,0.9245283018867925,3.166073335706657,0.0923510082037505,9.380853994490359,0.8011191573403555
250,"frozenset({'Gram_ID_Negative', 'Ampicillin', 'Erythromycin', 'Oxacillin'})","frozenset({'Rifampin', 'Penicillin'})",0.14049586776859505,0.2644628099173554,0.1349862258953168,0.9607843137254902,3.6329656862745097,0.09783029392345696,18.75619834710745,0.8432103610675039
251,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Rifampin', 'Penicillin'})","frozenset({'Erythromycin', 'Oxacillin'})",0.1349862258953168,0.3333333333333333,0.1349862258953168,1.0,3.0,0.08999081726354455,inf,0.7707006369426753
252,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Rifampin', 'Oxacillin'})","frozenset({'Erythromycin', 'Penicillin'})",0.1349862258953168,0.3415977961432507,0.1349862258953168,1.0,2.9274193548387095,0.08887522861978159,inf,0.7611464968152867
253,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Oxacillin', 'Penicillin'})","frozenset({'Erythromycin', 'Rifampin'})",0.14325068870523416,0.29476584022038566,0.1349862258953168,0.9423076923076923,3.1968008626887134,0.09276081627696955,12.224058769513311,0.8020867510991536
254,"frozenset({'Gram_ID_Negative', 'Ampicillin', 'Erythromycin'})","frozenset({'Rifampin', 'Penicillin', 'Oxacillin'})",0.14600550964187328,0.2534435261707989,0.1349862258953168,0.9245283018867925,3.647867104183757,0.09798207469131587,9.891873278236917,0.8499670836076367
255,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Rifampin'})","frozenset({'Erythromycin', 'Oxacillin', 'Penicillin'})",0.14049586776859505,0.2727272727272727,0.1349862258953168,0.9607843137254902,3.5228758169934644,0.09666917104933634,18.54545454545456,0.8332025117739403
256,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Oxacillin'})","frozenset({'Erythromycin', 'Rifampin', 'Penicillin'})",0.14600550964187328,0.25895316804407714,0.1349862258953168,0.9245283018867925,3.57025291047772,0.09717763662166368,9.818870523415981,0.8429888084265965
257,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Gram_ID_Negative'})",frozenset({'Oxacillin'}),0.1046831955922865,0.39944903581267216,0.10192837465564739,0.9736842105263158,2.4375680580762253,0.06011277311051917,22.820936639118486,0.6587110187110187
258,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Gram_ID_Negative'})",frozenset({'Penicillin'}),0.1046831955922865,0.4793388429752066,0.10192837465564739,0.9736842105263158,2.0313067150635207,0.051749652801493524,19.785123966942173,0.5670686070686071
259,"frozenset({'Ampicillin', 'Gentamicin'})",frozenset({'Penicillin'}),0.15151515151515152,0.4793388429752066,0.13774104683195593,0.9090909090909091,1.8965517241379308,0.06511394941147007,5.727272727272726,0.557142857142857
260,"frozenset({'Gentamicin', 'Penicillin'})",frozenset({'Ampicillin'}),0.1487603305785124,0.31955922865013775,0.13774104683195593,0.9259259259259259,2.8975095785440614,0.090203310338547,9.185950413223141,0.7693203883495146
261,"frozenset({'Tetracycline', 'Ampicillin'})",frozenset({'Penicillin'}),0.14049586776859505,0.4793388429752066,0.1322314049586777,0.9411764705882353,1.9634888438133873,0.06488627825968171,8.851239669421487,0.5709134615384615
262,"frozenset({'Tetracycline', 'Ampicillin', 'Gentamicin'})",frozenset({'Penicillin'}),0.1184573002754821,0.4793388429752066,0.11019283746556474,0.9302325581395349,1.9406575781876503,0.05341165220954853,7.462809917355371,0.54984375
263,"frozenset({'Tetracycline', 'Gentamicin', 'Penicillin'})",frozenset({'Ampicillin'}),0.11570247933884298,0.31955922865013775,0.11019283746556474,0.9523809523809523,2.9802955665024626,0.07321904241513558,14.289256198347092,0.7514018691588785
264,"frozenset({'Ampicillin', 'Gram_ID_Positive'})",frozenset({'Penicillin'}),0.15702479338842976,0.4793388429752066,0.14325068870523416,0.9122807017543859,1.9032062915910464,0.06798260592400338,5.935537190082641,0.5629713423831071
265,"frozenset({'Decade_2010-2020', 'Erythromycin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Oxacillin'}),0.15151515151515152,0.39944903581267216,0.13774104683195593,0.9090909090909091,2.2758620689655173,0.07721846564821772,6.606060606060605,0.6607142857142857
266,"frozenset({'Erythromycin', 'Trimethoprim-Sulfamethoxazole', 'Gentamicin'})",frozenset({'Oxacillin'}),0.1322314049586777,0.39944903581267216,0.12121212121212122,0.9166666666666666,2.2948275862068965,0.06839241399722241,7.206611570247931,0.6502164502164502
267,"frozenset({'Tetracycline', 'Trimethoprim-Sulfamethoxazole', 'Oxacillin'})",frozenset({'Erythromycin'}),0.12396694214876033,0.45454545454545453,0.11294765840220386,0.9111111111111111,2.0044444444444447,0.056599048334585525,6.136363636363635,0.5720202485043718
268,"frozenset({'Rifampin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Erythromycin'}),0.1652892561983471,0.45454545454545453,0.15702479338842976,0.95,2.09,0.08189331329827199,10.9090909090909,0.6248045857217301
269,"frozenset({'Rifampin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Oxacillin'}),0.1652892561983471,0.39944903581267216,0.15426997245179064,0.9333333333333333,2.336551724137931,0.08824533843316713,9.00826446280992,0.6852899575671852
270,"frozenset({'Erythromycin', 'Trimethoprim-Sulfamethoxazole', 'Rifampin'})",frozenset({'Oxacillin'}),0.15702479338842976,0.39944903581267216,0.15426997245179064,0.9824561403508771,2.459528130671506,0.09154657013409831,34.23140495867759,0.7039565826330533
271,"frozenset({'Rifampin', 'Trimethoprim-Sulfamethoxazole', 'Oxacillin'})",frozenset({'Erythromycin'}),0.15426997245179064,0.45454545454545453,0.15426997245179064,1.0,2.2,0.08414725770097671,inf,0.6449511400651465
272,"frozenset({'Rifampin', 'Trimethoprim-Sulfamethoxazole'})","frozenset({'Erythromycin', 'Oxacillin'})",0.1652892561983471,0.3333333333333333,0.15426997245179064,0.9333333333333333,2.8000000000000003,0.09917355371900827,10.000000000000004,0.7701555869872702
273,"frozenset({'Rifampin', 'Trimethoprim-Sulfamethoxazole', 'Penicillin'})",frozenset({'Erythromycin'}),0.12672176308539945,0.45454545454545453,0.12672176308539945,1.0,2.2,0.06912096168294515,inf,0.6246056782334385
274,"frozenset({'Rifampin', 'Trimethoprim-Sulfamethoxazole', 'Penicillin'})",frozenset({'Oxacillin'}),0.12672176308539945,0.39944903581267216,0.12396694214876033,0.9782608695652174,2.449025487256372,0.07334805606781565,27.625344352617102,0.6775324220119172
275,"frozenset({'Trimethoprim-Sulfamethoxazole', 'Erythromycin', 'Rifampin', 'Penicillin'})",frozenset({'Oxacillin'}),0.12672176308539945,0.39944903581267216,0.12396694214876033,0.9782608695652174,2.449025487256372,0.07334805606781565,27.625344352617102,0.6775324220119172
276,"frozenset({'Erythromycin', 'Trimethoprim-Sulfamethoxazole', 'Penicillin', 'Oxacillin'})",frozenset({'Rifampin'}),0.1349862258953168,0.31955922865013775,0.12396694214876033,0.9183673469387755,2.873856439127375,0.08083084792325965,8.335399449035815,0.7537862703467799
277,"frozenset({'Trimethoprim-Sulfamethoxazole', 'Rifampin', 'Penicillin', 'Oxacillin'})",frozenset({'Erythromycin'}),0.12396694214876033,0.45454545454545453,0.12396694214876033,1.0,2.2,0.067618332081142,inf,0.6226415094339623
278,"frozenset({'Trimethoprim-Sulfamethoxazole', 'Rifampin', 'Penicillin'})","frozenset({'Erythromycin', 'Oxacillin'})",0.12672176308539945,0.3333333333333333,0.12396694214876033,0.9782608695652174,2.9347826086956523,0.08172635445362719,30.66666666666669,0.7549246407290572
279,"frozenset({'Decade_2010-2020', 'Rifampin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Oxacillin'}),0.11570247933884298,0.39944903581267216,0.11570247933884298,1.0,2.503448275862069,0.06948523552580653,inf,0.6791277258566979
280,"frozenset({'Decade_2010-2020', 'Rifampin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Erythromycin'}),0.11570247933884298,0.45454545454545453,0.11570247933884298,1.0,2.2,0.06311044327573254,inf,0.6168224299065421
281,"frozenset({'Decade_2010-2020', 'Erythromycin', 'Rifampin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Oxacillin'}),0.11570247933884298,0.39944903581267216,0.11570247933884298,1.0,2.503448275862069,0.06948523552580653,inf,0.6791277258566979
282,"frozenset({'Decade_2010-2020', 'Rifampin', 'Trimethoprim-Sulfamethoxazole', 'Oxacillin'})",frozenset({'Erythromycin'}),0.11570247933884298,0.45454545454545453,0.11570247933884298,1.0,2.2,0.06311044327573254,inf,0.6168224299065421
283,"frozenset({'Decade_2010-2020', 'Rifampin', 'Trimethoprim-Sulfamethoxazole'})","frozenset({'Erythromycin', 'Oxacillin'})",0.11570247933884298,0.3333333333333333,0.11570247933884298,1.0,3.0,0.07713498622589532,inf,0.7538940809968848
284,"frozenset({'Ampicillin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Penicillin'}),0.15702479338842976,0.4793388429752066,0.15151515151515152,0.9649122807017544,2.013006654567453,0.07624706873392073,14.838842975206614,0.596969696969697
285,"frozenset({'Ampicillin', 'Oxacillin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Penicillin'}),0.11570247933884298,0.4793388429752066,0.11570247933884298,1.0,2.086206896551724,0.06024178676319924,inf,0.588785046728972
286,"frozenset({'Ampicillin', 'Erythromycin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Penicillin'}),0.11019283746556474,0.4793388429752066,0.11019283746556474,1.0,2.086206896551724,0.05737313025066594,inf,0.5851393188854489
287,"frozenset({'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Penicillin'}),0.14325068870523416,0.4793388429752066,0.1349862258953168,0.9423076923076923,1.9658488063660478,0.06632060651594836,9.02479338842975,0.5734628256447273
288,"frozenset({'Erythromycin', 'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Penicillin'}),0.12121212121212122,0.4793388429752066,0.12121212121212122,1.0,2.086206896551724,0.06311044327573254,inf,0.5924764890282133
289,"frozenset({'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Rifampin'})",frozenset({'Erythromycin'}),0.11294765840220386,0.45454545454545453,0.1046831955922865,0.926829268292683,2.0390243902439025,0.053343350864012026,7.454545454545459,0.5744524354364171
290,"frozenset({'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Rifampin'})",frozenset({'Penicillin'}),0.11294765840220386,0.4793388429752066,0.1046831955922865,0.926829268292683,1.9335576114381834,0.05054299569701523,7.115702479338848,0.5442955214122261
291,"frozenset({'Erythromycin', 'Trimethoprim-Sulfamethoxazole', 'Gram_ID_Negative', 'Rifampin'})",frozenset({'Penicillin'}),0.1046831955922865,0.4793388429752066,0.1046831955922865,1.0,2.086206896551724,0.05450447373813264,inf,0.5815384615384616
292,"frozenset({'Trimethoprim-Sulfamethoxazole', 'Gram_ID_Negative', 'Rifampin', 'Penicillin'})",frozenset({'Erythromycin'}),0.1046831955922865,0.45454545454545453,0.1046831955922865,1.0,2.2,0.05709992486851991,inf,0.6092307692307692
293,"frozenset({'Trimethoprim-Sulfamethoxazole', 'Gram_ID_Negative', 'Rifampin'})","frozenset({'Erythromycin', 'Penicillin'})",0.11294765840220386,0.3415977961432507,0.1046831955922865,0.926829268292683,2.7132179386309994,0.06610052440255296,8.998163452708912,0.7118339326577313
294,"frozenset({'Erythromycin', 'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Oxacillin'}),0.12121212121212122,0.39944903581267216,0.11019283746556474,0.9090909090909091,2.2758620689655173,0.061774772518574175,6.606060606060605,0.6379310344827587
295,"frozenset({'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Oxacillin'})",frozenset({'Erythromycin'}),0.11019283746556474,0.45454545454545453,0.11019283746556474,1.0,2.2,0.06010518407212623,inf,0.6130030959752323
296,"frozenset({'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Oxacillin'})",frozenset({'Penicillin'}),0.11019283746556474,0.4793388429752066,0.11019283746556474,1.0,2.086206896551724,0.05737313025066594,inf,0.5851393188854489
297,"frozenset({'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Rifampin'})",frozenset({'Oxacillin'}),0.11294765840220386,0.39944903581267216,0.1046831955922865,0.926829268292683,2.3202691337258203,0.059566362346227114,8.207529843893486,0.6414677999346192
298,"frozenset({'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Oxacillin'})",frozenset({'Rifampin'}),0.11019283746556474,0.31955922865013775,0.1046831955922865,0.95,2.9728448275862065,0.06947005744902063,13.608815426997232,0.7458041388300473
299,"frozenset({'Erythromycin', 'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Penicillin'})",frozenset({'Oxacillin'}),0.12121212121212122,0.39944903581267216,0.11019283746556474,0.9090909090909091,2.2758620689655173,0.061774772518574175,6.606060606060605,0.6379310344827587
300,"frozenset({'Erythromycin', 'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Oxacillin'})",frozenset({'Penicillin'}),0.11019283746556474,0.4793388429752066,0.11019283746556474,1.0,2.086206896551724,0.05737313025066594,inf,0.5851393188854489
301,"frozenset({'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Penicillin', 'Oxacillin'})",frozenset({'Erythromycin'}),0.11019283746556474,0.45454545454545453,0.11019283746556474,1.0,2.2,0.06010518407212623,inf,0.6130030959752323
302,"frozenset({'Erythromycin', 'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole'})","frozenset({'Oxacillin', 'Penicillin'})",0.12121212121212122,0.3168044077134986,0.11019283746556474,0.9090909090909091,2.869565217391304,0.07179230319726188,7.515151515151513,0.7413793103448276
303,"frozenset({'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Oxacillin'})","frozenset({'Erythromycin', 'Penicillin'})",0.11019283746556474,0.3415977961432507,0.11019283746556474,1.0,2.9274193548387095,0.0725512070365564,inf,0.739938080495356
304,"frozenset({'Erythromycin', 'Trimethoprim-Sulfamethoxazole', 'Gram_ID_Negative', 'Rifampin'})",frozenset({'Oxacillin'}),0.1046831955922865,0.39944903581267216,0.1046831955922865,1.0,2.503448275862069,0.06286759404715829,inf,0.6707692307692308
305,"frozenset({'Erythromycin', 'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Oxacillin'})",frozenset({'Rifampin'}),0.11019283746556474,0.31955922865013775,0.1046831955922865,0.95,2.9728448275862065,0.06947005744902063,13.608815426997232,0.7458041388300473
306,"frozenset({'Trimethoprim-Sulfamethoxazole', 'Gram_ID_Negative', 'Rifampin', 'Oxacillin'})",frozenset({'Erythromycin'}),0.1046831955922865,0.45454545454545453,0.1046831955922865,1.0,2.2,0.05709992486851991,inf,0.6092307692307692
307,"frozenset({'Trimethoprim-Sulfamethoxazole', 'Gram_ID_Negative', 'Rifampin'})","frozenset({'Erythromycin', 'Oxacillin'})",0.11294765840220386,0.3333333333333333,0.1046831955922865,0.926829268292683,2.780487804878049,0.06703397612488522,9.111111111111118,0.7218862373324616
308,"frozenset({'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Oxacillin'})","frozenset({'Erythromycin', 'Rifampin'})",0.11019283746556474,0.29476584022038566,0.1046831955922865,0.95,3.222897196261682,0.07220211127048093,14.104683195592274,0.7751344305035035
309,"frozenset({'Trimethoprim-Sulfamethoxazole', 'Gram_ID_Negative', 'Rifampin', 'Penicillin'})",frozenset({'Oxacillin'}),0.1046831955922865,0.39944903581267216,0.1046831955922865,1.0,2.503448275862069,0.06286759404715829,inf,0.6707692307692308
310,"frozenset({'Trimethoprim-Sulfamethoxazole', 'Gram_ID_Negative', 'Rifampin', 'Oxacillin'})",frozenset({'Penicillin'}),0.1046831955922865,0.4793388429752066,0.1046831955922865,1.0,2.086206896551724,0.05450447373813264,inf,0.5815384615384616
311,"frozenset({'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Penicillin', 'Oxacillin'})",frozenset({'Rifampin'}),0.11019283746556474,0.31955922865013775,0.1046831955922865,0.95,2.9728448275862065,0.06947005744902063,13.608815426997232,0.7458041388300473
312,"frozenset({'Trimethoprim-Sulfamethoxazole', 'Gram_ID_Negative', 'Rifampin'})","frozenset({'Oxacillin', 'Penicillin'})",0.11294765840220386,0.3168044077134986,0.1046831955922865,0.926829268292683,2.9255567338282082,0.06890087956954974,9.337006427915526,0.7419908466819222
313,"frozenset({'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Oxacillin'})","frozenset({'Rifampin', 'Penicillin'})",0.11019283746556474,0.2644628099173554,0.1046831955922865,0.95,3.5921874999999996,0.07554128816337682,14.71074380165288,0.8109825647710609
314,"frozenset({'Gram_ID_Negative', 'Erythromycin', 'Rifampin', 'Trimethoprim-Sulfamethoxazole', 'Penicillin'})",frozenset({'Oxacillin'}),0.1046831955922865,0.39944903581267216,0.1046831955922865,1.0,2.503448275862069,0.06286759404715829,inf,0.6707692307692308
315,"frozenset({'Gram_ID_Negative', 'Erythromycin', 'Rifampin', 'Trimethoprim-Sulfamethoxazole', 'Oxacillin'})",frozenset({'Penicillin'}),0.1046831955922865,0.4793388429752066,0.1046831955922865,1.0,2.086206896551724,0.05450447373813264,inf,0.5815384615384616
316,"frozenset({'Gram_ID_Negative', 'Erythromycin', 'Trimethoprim-Sulfamethoxazole', 'Penicillin', 'Oxacillin'})",frozenset({'Rifampin'}),0.11019283746556474,0.31955922865013775,0.1046831955922865,0.95,2.9728448275862065,0.06947005744902063,13.608815426997232,0.7458041388300473
317,"frozenset({'Gram_ID_Negative', 'Rifampin', 'Trimethoprim-Sulfamethoxazole', 'Penicillin', 'Oxacillin'})",frozenset({'Erythromycin'}),0.1046831955922865,0.45454545454545453,0.1046831955922865,1.0,2.2,0.05709992486851991,inf,0.6092307692307692
318,"frozenset({'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Erythromycin', 'Rifampin'})","frozenset({'Oxacillin', 'Penicillin'})",0.1046831955922865,0.3168044077134986,0.1046831955922865,1.0,3.1565217391304348,0.07151909781511585,inf,0.7630769230769231
319,"frozenset({'Gram_ID_Negative', 'Erythromycin', 'Trimethoprim-Sulfamethoxazole', 'Oxacillin'})","frozenset({'Rifampin', 'Penicillin'})",0.11019283746556474,0.2644628099173554,0.1046831955922865,0.95,3.5921874999999996,0.07554128816337682,14.71074380165288,0.8109825647710609
320,"frozenset({'Trimethoprim-Sulfamethoxazole', 'Gram_ID_Negative', 'Rifampin', 'Penicillin'})","frozenset({'Erythromycin', 'Oxacillin'})",0.1046831955922865,0.3333333333333333,0.1046831955922865,1.0,3.0,0.06978879706152434,inf,0.7446153846153847
321,"frozenset({'Trimethoprim-Sulfamethoxazole', 'Gram_ID_Negative', 'Rifampin', 'Oxacillin'})","frozenset({'Erythromycin', 'Penicillin'})",0.1046831955922865,0.3415977961432507,0.1046831955922865,1.0,2.9274193548387095,0.06892364668472858,inf,0.7353846153846154
322,"frozenset({'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Penicillin', 'Oxacillin'})","frozenset({'Erythromycin', 'Rifampin'})",0.11019283746556474,0.29476584022038566,0.1046831955922865,0.95,3.222897196261682,0.07220211127048093,14.104683195592274,0.7751344305035035
323,"frozenset({'Trimethoprim-Sulfamethoxazole', 'Gram_ID_Negative', 'Rifampin'})","frozenset({'Erythromycin', 'Oxacillin', 'Penicillin'})",0.11294765840220386,0.2727272727272727,0.1046831955922865,0.926829268292683,3.398373983739838,0.07387928875532182,9.939393939393947,0.7956031382804839
324,"frozenset({'Gram_ID_Negative', 'Trimethoprim-Sulfamethoxazole', 'Oxacillin'})","frozenset({'Erythromycin', 'Rifampin', 'Penicillin'})",0.11019283746556474,0.25895316804407714,0.1046831955922865,0.95,3.6686170212765954,0.07614841123481245,14.820936639118445,0.8175004073651623
325,"frozenset({'Amikacin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Gentamicin'}),0.11019283746556474,0.418732782369146,0.11019283746556474,1.0,2.388157894736842,0.06405148403645775,inf,0.653250773993808
326,"frozenset({'Erythromycin', 'Rifampin', 'Sex_M'})",frozenset({'Oxacillin'}),0.11019283746556474,0.39944903581267216,0.1046831955922865,0.95,2.3782758620689655,0.06066677291320417,12.011019283746547,0.6512954212155777
327,"frozenset({'Rifampin', 'Sex_M', 'Oxacillin'})",frozenset({'Erythromycin'}),0.10743801652892562,0.45454545454545453,0.1046831955922865,0.9743589743589743,2.1435897435897435,0.05584773353368395,21.272727272727256,0.5977095516569201
328,"frozenset({'Amikacin', 'Sex_M'})",frozenset({'Gentamicin'}),0.11570247933884298,0.418732782369146,0.10743801652892562,0.9285714285714286,2.217575187969925,0.058989595428363274,8.137741046831959,0.6208962377186676
330,"frozenset({'Gram_ID_Negative', 'Sex_M'})",frozenset({'Penicillin'}),0.11019283746556474,0.4793388429752066,0.10192837465564739,0.925,1.9297413793103448,0.049108667440748585,6.942148760330583,0.5414609656095725
331,"frozenset({'Ampicillin', 'Sex_M'})",frozenset({'Penicillin'}),0.10743801652892562,0.4793388429752066,0.1046831955922865,0.9743589743589743,2.032714412024757,0.05318398105776017,20.305785123966928,0.5692007797270955
332,"frozenset({'Cefazolin', 'Erythromycin'})",frozenset({'Oxacillin'}),0.18457300275482094,0.39944903581267216,0.1790633608815427,0.9701492537313433,2.4287184765826044,0.1053358528940798,20.1184573002755,0.7214137214137214
333,"frozenset({'Cefazolin', 'Decade_2010-2020', 'Erythromycin'})",frozenset({'Oxacillin'}),0.14049586776859505,0.39944903581267216,0.13774104683195593,0.9803921568627451,2.4543610547667343,0.08162010791612595,30.628099173553657,0.6894230769230769
334,"frozenset({'Cefazolin', 'Decade_2010-2020', 'Erythromycin', 'Ticarcillin'})",frozenset({'Oxacillin'}),0.11019283746556474,0.39944903581267216,0.10743801652892562,0.975,2.4408620689655174,0.06342159384984329,24.022038567493095,0.6634119234738429
335,"frozenset({'Cefazolin', 'Erythromycin', 'Ticarcillin'})",frozenset({'Oxacillin'}),0.14049586776859505,0.39944903581267216,0.13774104683195593,0.9803921568627451,2.4543610547667343,0.08162010791612595,30.628099173553657,0.6894230769230769
336,"frozenset({'Cefazolin', 'Erythromycin', 'Penicillin'})",frozenset({'Oxacillin'}),0.12947658402203857,0.39944903581267216,0.12396694214876033,0.9574468085106383,2.3969185619955984,0.07224764550083859,14.112947658402222,0.6694796061884669
337,"frozenset({'Cefazolin', 'Decade_2010-2020', 'Penicillin'})",frozenset({'Oxacillin'}),0.12396694214876033,0.39944903581267216,0.11294765840220386,0.9111111111111111,2.280919540229885,0.06342918288823624,6.756198347107437,0.641049240681086
338,"frozenset({'Cefazolin', 'Penicillin', 'Ticarcillin'})",frozenset({'Oxacillin'}),0.12947658402203857,0.39944903581267216,0.12396694214876033,0.9574468085106383,2.3969185619955984,0.07224764550083859,14.112947658402222,0.6694796061884669
339,"frozenset({'Cefazolin', 'Erythromycin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Oxacillin'}),0.12396694214876033,0.39944903581267216,0.12396694214876033,1.0,2.503448275862069,0.07444846663479271,inf,0.6855345911949686
340,"frozenset({'Cefazolin', 'Decade_2010-2020', 'Erythromycin', 'Trimethoprim-Sulfamethoxazole'})",frozenset({'Oxacillin'}),0.10192837465564739,0.39944903581267216,0.10192837465564739,1.0,2.503448275862069,0.06121318367749623,inf,0.6687116564417178
341,"frozenset({'Cefazolin', 'Trimethoprim-Sulfamethoxazole', 'Ticarcillin'})",frozenset({'Oxacillin'}),0.12396694214876033,0.39944903581267216,0.11570247933884298,0.9333333333333333,2.336551724137931,0.06618400382487535,9.00826446280992,0.6529649595687331
342,"frozenset({'Decade_2010-2020', 'Oxacillin', 'Gentamicin'})",frozenset({'Cefazolin'}),0.11294765840220386,0.2865013774104683,0.10192837465564739,0.9024390243902439,3.149859287054409,0.06956871494812893,7.313360881542701,0.7694309216048346
343,"frozenset({'Cefazolin', 'Erythromycin', 'Gentamicin'})",frozenset({'Oxacillin'}),0.12121212121212122,0.39944903581267216,0.11570247933884298,0.9545454545454546,2.3896551724137933,0.06728441439185241,13.212121212121225,0.6617405582922824
344,"frozenset({'Cefazolin', 'Ticarcillin', 'Gentamicin'})",frozenset({'Oxacillin'}),0.12121212121212122,0.39944903581267216,0.11570247933884298,0.9545454545454546,2.3896551724137933,0.06728441439185241,13.212121212121225,0.6617405582922824
345,"frozenset({'Cefazolin', 'Rifampin'})",frozenset({'Oxacillin'}),0.15702479338842976,0.39944903581267216,0.1487603305785124,0.9473684210526315,2.371687840290381,0.08603692826082007,11.410468319559218,0.6860929557007989
346,"frozenset({'Cefazolin', 'Rifampin'})",frozenset({'Erythromycin'}),0.15702479338842976,0.45454545454545453,0.14325068870523416,0.9122807017543859,2.007017543859649,0.07187578261958427,6.218181818181814,0.595211161387632
347,"frozenset({'Cefazolin', 'Erythromycin', 'Rifampin'})",frozenset({'Oxacillin'}),0.14325068870523416,0.39944903581267216,0.14049586776859505,0.9807692307692307,2.4553050397877985,0.08327451828578801,31.22865013774098,0.691822709791312
348,"frozenset({'Cefazolin', 'Rifampin', 'Oxacillin'})",frozenset({'Erythromycin'}),0.1487603305785124,0.45454545454545453,0.14049586776859505,0.9444444444444444,2.077777777777778,0.07287753568745305,9.818181818181813,0.6093660765276985
349,"frozenset({'Cefazolin', 'Rifampin', 'Penicillin'})",frozenset({'Erythromycin'}),0.11570247933884298,0.45454545454545453,0.11294765840220386,0.9761904761904762,2.1476190476190475,0.06035562233909342,22.90909090909088,0.6042853886482791
350,"frozenset({'Cefazolin', 'Rifampin', 'Penicillin'})",frozenset({'Oxacillin'}),0.11570247933884298,0.39944903581267216,0.11294765840220386,0.9761904761904762,2.4438423645320198,0.06673041458916741,25.223140495867742,0.6681103259630728
351,"frozenset({'Cefazolin', 'Erythromycin', 'Rifampin', 'Penicillin'})",frozenset({'Oxacillin'}),0.11294765840220386,0.39944903581267216,0.11019283746556474,0.975609756097561,2.4423885618166525,0.06507600421950535,24.622589531680422,0.6657608695652174
352,"frozenset({'Cefazolin', 'Rifampin', 'Penicillin', 'Oxacillin'})",frozenset({'Erythromycin'}),0.11294765840220386,0.45454545454545453,0.11019283746556474,0.975609756097561,2.1463414634146343,0.05885299273729026,22.363636363636342,0.6020962732919255
353,"frozenset({'Cefazolin', 'Rifampin', 'Penicillin'})","frozenset({'Erythromycin', 'Oxacillin'})",0.11570247933884298,0.3333333333333333,0.11019283746556474,0.9523809523809523,2.857142857142857,0.07162534435261708,13.999999999999986,0.7350467289719627
354,"frozenset({'Cefazolin', 'Decade_2010-2020', 'Rifampin'})",frozenset({'Oxacillin'}),0.11570247933884298,0.39944903581267216,0.11570247933884298,1.0,2.503448275862069,0.06948523552580653,inf,0.6791277258566979
355,"frozenset({'Cefazolin', 'Decade_2010-2020', 'Rifampin'})",frozenset({'Erythromycin'}),0.11570247933884298,0.45454545454545453,0.11019283746556474,0.9523809523809523,2.0952380952380953,0.0576008014024543,11.45454545454544,0.5911214953271028
